schemaVersion,recordType,source.name,source.url,content.entityName,content.data.employeeCount,collectedAt
1.0,STARTUP,FrontierAtlas Directory Scraper,https://inflection.ai/about,Inflection AI,104,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://pinecone.io/about,Pinecone,349,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://weaviate.io/about,Weaviate,206,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://qdrant.tech/about,Qdrant,196,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://trychroma.com/about,Chroma,135,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://langchain.com/about,LangChain,234,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://llamaindex.ai/about,LlamaIndex,110,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://wandb.ai/about,Weights & Biases Pbc Labs #221,372,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://replicate.com/about,Replicate,208,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://eleuther.ai/about,EleutherAI,105,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://groq.com/about,Groq,334,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://sambanova.ai/about,SambaNova,613,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://cerebras.ai/about,Cerebras Systems,411,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://etched.com/about,Etched,193,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://cognition-labs.com/about,Cognition AI,72,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://harvey.ai/about,Harvey AI,262,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://synthesia.io/about,Synthesia,395,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://elevenlabs.io/about,ElevenLabs,226,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://openai.com/about,OpenAI,1484,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://anthropic.com/about,Anthropic,975,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://cohere.com/about,Cohere,524,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://mistral.ai/about,Mistral AI,187,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://stability.ai/about,Stability AI,229,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://huggingface.co/about,Hugging Face,347,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://midjourney.com/about,Midjourney,187,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://runwayml.com/about,Runway,302,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://scale.com/about,Scale AI,1332,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://perplexity.ai/about,Perplexity AI,265,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://glean.com/about,Glean,457,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://adept.ai/about,Adept AI,187,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://character.ai/about,Character.ai Labs #244,235,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://together.ai/about,Together AI,175,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://anyscale.com/about,Scale AI,286,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://inflection.ai/about,Inflection AI,83,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://pinecone.io/about,Pinecone,195,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://weaviate.io/about,Weaviate,187,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://qdrant.tech/about,Qdrant,85,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://trychroma.com/about,Chroma,157,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://langchain.com/about,LangChain,72,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://llamaindex.ai/about,LlamaIndex,53,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://wandb.ai/about,Weights & Biases Labs #254,364,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://replicate.com/about,Replicate,159,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://eleuther.ai/about,EleutherAI,102,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://groq.com/about,Groq,286,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://sambanova.ai/about,SambaNova,591,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://cerebras.ai/about,Cerebras Systems,530,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://etched.com/about,Etched,154,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://cognition-labs.com/about,Cognition AI,119,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://harvey.ai/about,Harvey AI,222,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://synthesia.io/about,Synthesia,428,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://elevenlabs.io/about,ElevenLabs,326,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://openai.com/about,OpenAI,1625,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://anthropic.com/about,Anthropic,991,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://cohere.com/about,Cohere,600,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://mistral.ai/about,Mistral AI,248,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://stability.ai/about,Stability AI,277,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://huggingface.co/about,Hugging Face,351,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://midjourney.com/about,Midjourney,97,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://runwayml.com/about,Runway,297,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://scale.com/about,Scale AI,1310,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://perplexity.ai/about,Perplexity AI,213,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://glean.com/about,Glean,381,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://adept.ai/about,Adept AI,181,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://character.ai/about,Character.ai Labs #277,178,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://together.ai/about,Together AI,285,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://anyscale.com/about,Scale AI,367,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://inflection.ai/about,Inflection AI,97,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://pinecone.io/about,Pinecone,339,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://weaviate.io/about,Weaviate,218,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://qdrant.tech/about,Qdrant,84,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://trychroma.com/about,Chroma,25,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://langchain.com/about,LangChain,171,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://llamaindex.ai/about,LlamaIndex,113,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://wandb.ai/about,"Weights & Biases, Inc. Labs #287",381,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://replicate.com/about,Replicate,208,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://eleuther.ai/about,EleutherAI,186,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://groq.com/about,Groq,295,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://sambanova.ai/about,SambaNova,488,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://cerebras.ai/about,Cerebras Systems,560,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://etched.com/about,Etched,191,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://cognition-labs.com/about,Cognition AI,90,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://harvey.ai/about,Harvey AI,270,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://synthesia.io/about,Synthesia,439,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://elevenlabs.io/about,ElevenLabs,321,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://openai.com/about,OpenAI,1494,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://anthropic.com/about,Anthropic,861,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://cohere.com/about,Cohere,454,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://mistral.ai/about,Mistral AI,194,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://stability.ai/about,Stability AI,317,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://huggingface.co/about,Hugging Face,494,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://midjourney.com/about,Midjourney,172,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://runwayml.com/about,Runway,255,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://scale.com/about,Scale AI,1329,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://perplexity.ai/about,Perplexity AI,128,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://glean.com/about,Glean,303,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://adept.ai/about,Adept AI,201,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://character.ai/about,Character.ai Labs #310,225,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://together.ai/about,Together AI,228,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://anyscale.com/about,Scale AI,353,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://inflection.ai/about,Inflection AI,195,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://pinecone.io/about,Pinecone,248,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://weaviate.io/about,Weaviate,175,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://qdrant.tech/about,Qdrant,156,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://trychroma.com/about,Chroma,32,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://langchain.com/about,LangChain,137,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://llamaindex.ai/about,LlamaIndex,129,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://wandb.ai/about,Weights & Biases Labs #320,294,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://replicate.com/about,Replicate,193,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://eleuther.ai/about,EleutherAI,121,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://groq.com/about,Groq,314,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://sambanova.ai/about,SambaNova,501,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://cerebras.ai/about,Cerebras Systems,559,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://etched.com/about,Etched,165,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://cognition-labs.com/about,Cognition AI,59,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://harvey.ai/about,Harvey AI,284,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://synthesia.io/about,Synthesia,391,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://elevenlabs.io/about,ElevenLabs,256,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://openai.com/about,OpenAI,1620,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://anthropic.com/about,Anthropic,905,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://cohere.com/about,Cohere,437,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://mistral.ai/about,Mistral AI,253,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://stability.ai/about,Stability AI,273,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://huggingface.co/about,Hugging Face,352,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://midjourney.com/about,Midjourney,83,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://runwayml.com/about,Runway,260,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://scale.com/about,Scale AI,1270,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://perplexity.ai/about,Perplexity AI,207,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://glean.com/about,Glean,328,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://adept.ai/about,Adept AI,152,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://character.ai/about,"Character.ai, Inc. Labs #343",260,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://together.ai/about,Together AI,191,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://anyscale.com/about,Scale AI,356,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://inflection.ai/about,Inflection AI,122,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://pinecone.io/about,Pinecone,317,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://weaviate.io/about,Weaviate,207,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://qdrant.tech/about,Qdrant,170,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://trychroma.com/about,Chroma,61,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://langchain.com/about,LangChain,106,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://llamaindex.ai/about,LlamaIndex,172,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://wandb.ai/about,Weights & Biases Labs #353,305,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://replicate.com/about,Replicate,131,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://eleuther.ai/about,EleutherAI,178,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://groq.com/about,Groq,307,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://sambanova.ai/about,SambaNova,519,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://cerebras.ai/about,Cerebras Systems,558,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://etched.com/about,Etched,88,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://cognition-labs.com/about,Cognition AI,119,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://harvey.ai/about,Harvey AI,241,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://synthesia.io/about,Synthesia,439,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://elevenlabs.io/about,ElevenLabs,333,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://openai.com/about,OpenAI,1533,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://anthropic.com/about,Anthropic,836,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://cohere.com/about,Cohere,538,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://mistral.ai/about,Mistral AI,233,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://stability.ai/about,Stability AI,286,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://huggingface.co/about,Hugging Face,356,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://midjourney.com/about,Midjourney,188,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://runwayml.com/about,Runway,219,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://scale.com/about,Scale AI,1211,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://perplexity.ai/about,Perplexity AI,250,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://glean.com/about,Glean,346,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://adept.ai/about,Adept AI,230,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://character.ai/about,Character.ai Labs #376,228,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://together.ai/about,Together AI,137,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://anyscale.com/about,Scale AI,416,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://inflection.ai/about,Inflection AI,186,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://pinecone.io/about,Pinecone,310,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://weaviate.io/about,Weaviate,275,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://qdrant.tech/about,Qdrant,87,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://trychroma.com/about,Chroma,138,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://langchain.com/about,LangChain,201,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://llamaindex.ai/about,LlamaIndex,132,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://wandb.ai/about,Weights & Biases Labs #386,329,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://replicate.com/about,Replicate,186,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://eleuther.ai/about,EleutherAI,94,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://groq.com/about,Groq,351,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://sambanova.ai/about,SambaNova,514,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://cerebras.ai/about,Cerebras Systems,555,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://etched.com/about,Etched,62,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://cognition-labs.com/about,Cognition AI,120,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://harvey.ai/about,Harvey AI,260,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://synthesia.io/about,Synthesia,462,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://elevenlabs.io/about,ElevenLabs,224,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://openai.com/about,OpenAI,1528,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://anthropic.com/about,Anthropic,887,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://cohere.com/about,Cohere,590,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://mistral.ai/about,Mistral AI,254,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://stability.ai/about,Stability AI,173,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://huggingface.co/about,Hugging Face,490,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://midjourney.com/about,Midjourney,169,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://runwayml.com/about,Runway,367,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://scale.com/about,Scale AI,1346,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://perplexity.ai/about,Perplexity AI,221,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://glean.com/about,Glean,345,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://adept.ai/about,Adept AI,144,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://character.ai/about,Character.ai Labs #409,201,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://together.ai/about,Together AI,231,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://anyscale.com/about,Scale AI,354,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://inflection.ai/about,Inflection AI,227,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://pinecone.io/about,Pinecone,338,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://weaviate.io/about,Weaviate,120,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://qdrant.tech/about,Qdrant,152,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://trychroma.com/about,Chroma,39,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://langchain.com/about,LangChain,181,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://llamaindex.ai/about,LlamaIndex,118,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://wandb.ai/about,Weights & Biases Labs #419,313,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://replicate.com/about,Replicate,112,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://eleuther.ai/about,EleutherAI,32,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://groq.com/about,Groq,226,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://sambanova.ai/about,SambaNova,546,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://cerebras.ai/about,Cerebras Systems,423,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://etched.com/about,Etched,173,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://cognition-labs.com/about,Cognition AI,79,2026-08-16T15:06:53.999699+00:00
